"","X","paranum","paratext","doc","ents"
"642",642,"H","H.  NOTIFICATIONS    UNDER  THE    TRANSPARENCY                  MECHANISM               FOR PREFERENTIAL TRADE ARRANGEMENTS ........................................................................ 17 H. NOTIFICATIONS UNDER THE TRANSPARENCY MECHANISM FOR PREFERENTIAL    TRADE ARRANGEMENTS","WTCOMTDM104.pdf",""
"643",643,"I","I.  ANNUAL REVIEW OF THE STEPS TAKEN TO PROVIDE DUTY-FREE AND QUOTA-FREE MARKET ACCESS TO LEAST DEVELOPED COUNTRIES................................. 17                                                 WT/COMTD/M/104                                                          -2- I.    ANNUAL REVIEW OF THE STEPS TAKEN TO PROVIDE DUTY-FREE AND QUOTA-FREE       MARKET ACCESS TO LEAST DEVELOPED COUNTRIES","WTCOMTDM104.pdf",""
"644",644,"J","J.  PARTICIPATION OF DEVELOPING COUNTRIES IN THE MULTILATERAL TRADING SYSTEM (WT/COMTD/W/230) ....................................................................... 19 J.    PARTICIPATION OF DEVELOPING COUNTRIES IN THE MULTILATERAL TRADING       SYSTEM (WT/COMTD/W/230)","WTCOMTDM104.pdf",""
"645",645,"K","K.    DRAFT ANNUAL REPORT FOR 2017 (WT/COMTD/W/231) ..................................... 20 K. DRAFT ANNUAL REPORT FOR 2017 (WT/COMTD/W/231)","WTCOMTDM104.pdf",""
"646",646,"L","L.    OTHER BUSINESS .................................................................................................. 21 L. OTHER BUSINESS","WTCOMTDM104.pdf",""
"647",647,NA,"                                                                                                              RESTRICTED                                                                                                     WT/COMTD/M/104                                                                                                              19 March 2018 (18-1644)                                                                                                         Page: 1/21 Committee on Trade and Development 104th Session                               NOTE ON THE MEETING OF 15 NOVEMBER 2017                             Chairman: H.E. Mr. Taonga Mushayavanhu (Zimbabwe)","WTCOMTDM104.pdf","Committee, Chairman, H.E., Taonga, Mushayavanhu, Zimbabwe"
"648",648,"1","1.     The Chairman said that, as he had indicated at the informal, open-ended meeting of the Committee on Trade and Development (CTD) held on 21 March 2018, a convening notice with a proposed agenda had been circulated four weeks in advance of the present meeting. This had been done to address the request made at the 104th Session to reinstate the four-week timeframe for the issuance of meeting notices, which was laid out in the CTD's rules of procedure. He recalled that he had also explained at the informal, open-ended meeting that Members would have the opportunity to consider and comment on the proposed agenda as necessary, and that a more concrete agenda would subsequently be circulated according to the ten-day timeframe for the issuance of meeting notices – similar to what was mentioned in the General Council's rules of procedure, and in line with the practice that the CTD had been following for many years. He hoped that this approach had proven useful to Members. He went on to say that the proposed agenda for the 105th Session of the CTD was contained in document WTO/AIR/COMTD/13/Rev.1, circulated on 13 April 2018.","WTCOMTDM105.pdf","Chairman, Committee, on, Trade, and, Development, CTD, Members, General, Council, CTD, Members, CTD"
"649",649,"10","10.    The representative of India indicated that, in the view of his delegation, it was appropriate for systemic issues arising from the implementation of the RTA TM to be reflected on the agenda of the Regular Session. However, the actual implementation of the Mechanism needed to take place in the Dedicated Session. While RTA notifications made to the CTG and the CTS subsequently flowed into the CRTA, notifications to the CTD did not flow to any other body. His delegation did not wish for the CTD to go against the mandate laid out in the RTA TM.","WTCOMTDM105.pdf","RTA, RTA, CTG, CTS, CRTA, CTD, CTD, RTA"
"650",650,"100","100. The representative of South Africa, on behalf of the African Group, referred to the discussion that had taken place on the Aid-for-Trade Work Programme at the CTD's reconvened 42nd session on Aid for Trade, held on 23 April 2018. In particular, she recalled that the Group had requested some more time before it would be in a position to inform Members on whether or not it could agree to relinquish its position on having a footnote in the current version of the draft Aid-for-Trade Work Programme – contained in document JOB/DEV/52/Rev.3. She observed in this regard that the document was the result of an intensive process, in the context of which even a reference to industrial policy had been rejected. Notwithstanding Africa’s long-term development objectives for industrialization and structural transformation, in the spirit of cooperation the Group had indicated that it was willing to forego a number of important issues critical to those objectives, in order to move forward with the Aid-for-Trade Work Programme. She also recalled that the Group had submitted written comments that were substantive in nature, and which intended to improve and strengthen the Aid-for-Trade Initiative. As recipients of Aid for Trade, the member countries of the African Group believed that they were in a position to identify ways to realize the objectives of the Aid-for-Trade Initiative. The comments had been provided in that spirit, and she therefore did not agree with the assertion that the African Group had politicized the Aid-for-Trade Initiative. She also expressed regret that the Aid-for-Trade Task Force recommendations adopted by the General Council on 10 October 2006 in document WT/GC/M/104 were now being called into question. She observed that it was these recommendations that gave life and form to the Aid-for-Trade Initiative, the Global Review of Aid-for-Trade and the Aid-for-Trade Work                                         WT/COMTD/M/105                                                - 18 - Programmes. In closing, she indicated that the Group was still considering how it intended to proceed with the issue of the footnote, and would inform the Chairman of its decision shortly.","WTCOMTDM105.pdf","South, Africa, African, Group, Aid-for-Trade, Work, Programme, CTD, Group, Members, Africa, Group, Aid-for-Trade, Work, Programme, Group, African, Group, African, Group, General, Council, Group, Chairman"
"651",651,"101","101. The representative of Chad, on behalf of the LDC Group, said that no feedback had been received from members of the Group calling into question the third revision of the draft Aid-for-Trade Work Programme, as contained in document JOB/DEV/52/Rev.3. He believed that improvements had been made in the current text relative to earlier ones, which emphasized the importance of industrialization, structural transformation and the development of infrastructure and skills. The current text was therefore acceptable to the LDC Group, even though certain members of the Group had wished to see further improvements. The text provided a strong basis for moving forward with the aim of fulfilling the mandate of the Aid-for-Trade Initiative, which was to help developing countries, and especially LDCs, to strengthen their supply-side capacity and trade-related infrastructure in order to increase exports. He expressed his appreciation for the Chairman's efforts to work towards reaching a consensus on the Aid-for-Trade Work Programme.","WTCOMTDM105.pdf","Chad, LDC, Group, LDC, Group, Group, Chairman, Aid-for-Trade, Work, Programme"
"652",652,"102","102. The Chairman said that he wished to take the opportunity to summarize the current status of the draft Aid-for-Trade Work Programme, and inform Members how he intended to proceed. He recalled that, at the CTD's reconvened 42nd Session on Aid for Trade on 23 April 2018, a textual amendment was agreed to, in the form of the deletion of the word ""and"" in paragraph 1.3. However, there remained some outstanding work to do, notably with respect to paragraph 3.2. Overall, he believed that significant progress had been achieved on the text, and some Members had expressed their satisfaction with the changes made between the second and third revisions of the document. However, others had noted that there existed a limit to their flexibility. He recalled that he had posed the question to Members as to whether document JOB/DEV/52/Rev.3 would be the final draft text under his chairmanship, or whether it would a final text that would be submitted to the General Council. On this matter, it appeared that the document was to be the final draft under his chairmanship. In order to capture the progress made so far, and to facilitate the work of the incoming Chairman, he indicated that the document would now be issued in all of the official WTO languages. He clarified that the document remained a draft, and that the task of arriving at a final Aid-for-Trade Work Programme would now fall to the incoming Chairman. In closing, he observed that, at no point during the various consultations on this text, had he heard any Member questioning the utility of having an Aid-for-Trade Work Programme, or expressing a desire to discontinue the work on the Aid-for-Trade Initiative.","WTCOMTDM105.pdf","Chairman, Members, CTD, Members, Members, General, Council, Chairman, WTO, Aid-for-Trade, Work, Programme, Chairman, Member"
"653",653,"103","103. The Committee took note of all interventions.","WTCOMTDM105.pdf","Committee"
"654",654,"104","104. The Chairman said that, on the basis of consultations, he wished to put forward the name of Ambassador Monique T.G. Van Daalen of the Netherlands to serve for another year as the Chairperson of the Sub-Committee on LDCs.","WTCOMTDM105.pdf","Chairman, Ambassador, Monique, T.G., Van, Daalen, Netherlands, Chairperson"
"655",655,"105","105. The Committee elected Ambassador Monique T.G. Van Daalen as the Chairperson of the Sub-Committee on LDCs for 2018.","WTCOMTDM105.pdf","Committee, Ambassador, Monique, T.G., Van, Daalen, Chairperson"
"656",656,"106","106. The Committee was informed that, at the General Council meeting of 7 March 2018, the names of the Chairpersons for 2018 had been announced, including that of Ambassador Diego Aulestia of Ecuador as Chairman of the CTD. The Committee was invited to formally elect Ambassador Aulestia.","WTCOMTDM105.pdf","Committee, General, Council, Ambassador, Diego, Aulestia, Ecuador, Chairman, Committee, Ambassador, Aulestia"
"657",657,"107","107. The Committee elected Ambassador Aulestia as the Chairman of the CTD for 2018.","WTCOMTDM105.pdf","Committee, Ambassador, Aulestia, Chairman, CTD"
"658",658,"108","108. The Chairman observed that the relationship between trade and development was at the heart of the MTS, and that there was a wide consensus that trade should benefit the well-being of citizens. As the focal point for the consideration and coordination of work on development in the WTO, the CTD played an important role in that regard. He also noted that the relationship between trade and development was recognized in the Havana Charter. Finally, he expressed appreciation                                        WT/COMTD/M/105                                               - 19 - to the outgoing Chairman, Ambassador Taonga Mushayavanhu, and assured Members of his intention to work closely with them on the various areas of the CTD's work.","WTCOMTDM105.pdf","Chairman, MTS, WTO, CTD, Havana, Charter, Chairman, Ambassador, Taonga, Mushayavanhu, Members, CTD"
"659",659,"109","109. Several delegations took the floor to welcome the Chairman, and to express appreciation for the work of the outgoing Chairman. Interventions in this regard were made by the representatives of India, Chad, on behalf of the LDC Group, South Africa, on behalf of the African Group, the European Union and China.","WTCOMTDM105.pdf","Chairman, Chairman, India, Chad, LDC, Group, South, Africa, African, Group, European, Union, China"
"660",660,"11","11.    The Chairman observed that one reason for issuing the agenda for the present meeting well in advance was to allow Members' concerns to be addressed ahead of time. He appreciated, however, that it was possible for some concerns to arise on the day of the meeting as well. Noting that the next Chairman would need to look into the issues raised by India, he asked whether the                                         WT/COMTD/M/105                                                -4- Committee could proceed to adopt the agenda, with the inclusion of the three interventions requested under ""Other Business"".","WTCOMTDM105.pdf","Chairman, Members, Chairman, India, Committee"
"661",661,"110","110. The Chairman said that this was a new item that had been requested on the CTD's agenda. He believed that it was useful for planning purposes to have an idea of when the next CTD meeting would be held. All efforts would be made to stick to the date that was announced, although circumstances might sometimes require some modifications, which would be duly conveyed to Members. He went on to say that the next meeting was tentatively scheduled to be held on 5 July 2018. An initial agenda would be circulated four weeks before the meeting, on 7 June 2018, as per the CTD's rules of procedure. After the circulation of this initial meeting notice, Members would still have the opportunity to request items on the agenda for the meeting. The agenda would close on 22 June 2018, and would be circulated on 25 June 2018.","WTCOMTDM105.pdf","Chairman, CTD, Members, CTD, Members"
"662",662,"111","111. The meeting was adjourned.                                              __________","WTCOMTDM105.pdf",""
"663",663,"12","12.    The representative of India said that, while he did not wish for the Committee to agree to an agenda which contained issues relevant to the CTD's Dedicated Session on RTAs, he was nevertheless willing to go along with what Members decided, on the understanding that his delegation's concerns were taken into consideration and appropriately addressed, and were reflected in the minutes of the present meeting.","WTCOMTDM105.pdf","India, Committee, CTD, Members"
"664",664,"13","13.    The Chairman proposed that the agenda item relating to ""Other Business"" be considered before the agenda items relating to the elections of the Chairpersons of the Sub-Committee on least developed countries (LDCs) and of the CTD.","WTCOMTDM105.pdf","Chairman, CTD"
"665",665,"14","14.    The agenda was adopted as amended.","WTCOMTDM105.pdf",""
"666",666,"15","15.    The Chairman recalled that, at previous sessions of the CTD, Members had agreed to invite a number of intergovernmental organizations on an ad hoc meeting-by-meeting basis. These were the Arab Maghreb Union, the Economic Community of Central African States, the Economic Community of West African States, the Economic Cooperation Organisation, the Inter-Arab Investment Guarantee Corporation, the Islamic Development Bank, the African Union, the Organisation of the Islamic Conference, the South Centre, the Pacific Islands Forum, the United Nations Environment Programme, the West African Economic and Monetary Union, and the World Intellectual Property Organization. These organizations had been invited to the present meeting. He proposed that the same organizations be invited to the next formal meeting of the CTD.","WTCOMTDM105.pdf","Chairman, CTD, Members, Arab, Maghreb, Union, Economic, Community, of, Central, African, States, Economic, Community, of, West, African, States, Economic, Cooperation, Organisation, Inter-Arab, Investment, Guarantee, Corporation, Islamic, Development, Bank, African, Union, Islamic, Conference, South, Centre, Pacific, Islands, Forum, United, Nations, Environment, Programme, West, African, Economic, and, Monetary, Union, World, Intellectual, Property, Organization, CTD"
"667",667,"16","16.    It was so agreed. (ii)   Further consideration of requests for observer status by the League of Arab States, the        Organisation of Petroleum Exporting Countries (OPEC), the Gulf Organization for Industrial        Consulting, the Organisation Internationale de la Francophonie, the Common Fund for        Commodities, the Organization of Arab Petroleum Exporting Countries (OAPEC) and the        Groupe de la Banque Africaine de Développement","WTCOMTDM105.pdf","League, of, Arab, States, Organisation, of, Petroleum, Exporting, Countries, OPEC, Gulf, Organization, for, Industrial, Consulting, Organisation, Internationale, de, la, Francophonie, Organization, of, Arab, Petroleum, Exporting, Countries, OAPEC, Groupe, de, la, Banque, Africaine"
"668",668,"17","17.   The Chairman said that the positions of delegations were on the record. He indicated that if there were no changes in positions to extend observer status to any of the applicants, the Committee would take note and revert to the requests at the next meeting.","WTCOMTDM105.pdf","Chairman, Committee"
"669",669,"18","18.    It was so agreed.","WTCOMTDM105.pdf",""
"670",670,"19","19.    The Chairman recalled that, at the Eighth Ministerial Conference (MC8), Ministers had, inter alia, reaffirmed the positive link between trade and development and called for focused work in the CTD. Ministers had called on Members to fully operationalize the mandate of the CTD as a focal point for development work. In this regard, there were two submissions containing proposals for consideration at the present meeting. The first proposal – contained in document WT/COMTD/W/208 and submitted by Barbados, Belize, China, Cuba, Ecuador, India and the African Group – was for the CTD to report on the development-related work taking place in other WTO bodies. The second proposal under consideration – submitted by China, Cuba, Ecuador, India and the African Group – was contained in document WT/COMTD/W/192. In this document, the remaining proposal for consideration was for the CTD to make a recommendation for parties to RTAs to submit their notification and information requirements jointly. He went on to say that the two documents had been appearing on the CTD's agenda for several years. Despite the informal consultations held by several CTD Chairpersons, including himself, little progress had been made to date. He recalled that, at the last CTD meeting, a number of the proponents had reiterated their                                         WT/COMTD/M/105                                                -5- positions, while some other Members had reminded the Committee of their concerns with the two proposals. With regard specifically to document WT/COMTD/W/192, the proponents had indicated that they were still working towards submitting a revised document, the intention being to reflect therein only the proposal which remained under consideration. This message had also been conveyed at the informal, open-ended meeting held on 21 March 2018. He hoped that some further progress could be reported at the present meeting.       -     Committee on Trade and Development Mandate: Focal Point for Consideration and             Coordination of Work on Development in the WTO – Proposal from Barbados, Belize,             China, Cuba, Ecuador, India, and the African Group (WT/COMTD/W/208)","WTCOMTDM105.pdf","Chairman, CTD, Members, CTD, Barbados, Belize, China, Cuba, Ecuador, India, CTD, WTO, China, Cuba, Ecuador, India, African, Group, CTD, CTD, Members, Committee, Committee, WTO, Barbados, Belize, China, Cuba, Ecuador, India, African, Group"
"671",671,"2","2.    The representative of Japan said that he wished to make an intervention under ""Other Business"" concerning an informal dialogue that his delegation would organize on the issue of trade and development.","WTCOMTDM105.pdf","Japan"
"672",672,"20","20.    The representative of India recalled the CTD's mandate from MC8, as well as the six paragraphs in the terms of reference (TORs) of the CTD, as contained in document WT/L/46. His delegation requested information from the Secretariat on the activities carried out relating to each of these six areas over the past year. With regard to the proposal contained in document WT/COMTD/W/208, he explained that it was a simple rephrasing of the CTD's TORs. The proponents believed that it was appropriate for the CTD to report regularly on the development- related work taking place in other WTO bodies, while providing the necessary recommendations to the General Council on achieving better coordination within the WTO on development issues. He also indicated that his delegation did not understand the concerns expressed by some Members on the proposal. He suggested that these Members should go through the work carried out by the CTD in past years, and in particular in 1996. In this regard, he drew the Committee's attention to paragraph 5 of the 1996 draft report of the CTD to the General Council dated 28 October 1996, which was contained in document WT/COMTD/W/19. According to this paragraph, the Committee had agreed to review the implementation of provisions in favour of developing country Members on the basis of contributions from Members and from the WTO bodies responsible for monitoring the implementation of the Uruguay Round commitments. To assist in this exercise, the Chairman had invited the Chairpersons of other WTO bodies to submit information on how provisions in favour of developing countries had been dealt with in their respective Committees. On the basis of these responses, the Secretariat had prepared background documentation presenting the replies received in an analytical format. In closing, he explained that the proposal contained in document WT/COMTD/W/208 sought to re-start work in the CTD that had been done in the past. His delegation was open to discussions with other delegations in this regard. He requested that the sub-item concerning document WT/COMTD/W/208 be maintained on the CTD's agenda.","WTCOMTDM105.pdf","India, CTD, CTD, Secretariat, CTD, CTD, WTO, General, Council, WTO, Members, Members, CTD, Committee, CTD, General, Council, Committee, Members, Members, WTO, Uruguay, Chairman, WTO, Secretariat, CTD, CTD"
"673",673,"21","21.   The representative of China expressed support for the intervention by India. He noted that the proposal contained in document WT/COMTD/W/208 was a paraphrasing of the CTD's TORs, and that Ministers had given the instruction to fully operationalize the mandate of the CTD as a focal point for development work. He believed that following these instructions would contribute favourably to work on development in the WTO, and would enhance the credibility of the organization. Finally, he highlighted the proponents' openness to participate in small-group consultations with interested Members, and requested that the sub-item concerning document WT/COMTD/W/208 be maintained on the agenda.","WTCOMTDM105.pdf","China, India, CTD, CTD, WTO, Members"
"674",674,"22","22.   The representative of Ecuador requested that the present sub-item be maintained on the CTD's agenda.","WTCOMTDM105.pdf","Ecuador, CTD"
"675",675,"23","23.  The representative of South Africa, on behalf of the African Group, indicated that the Group wished for documents WT/COMTD/W/192 and WT/COMTD/W/208 to remain on the agenda.","WTCOMTDM105.pdf","South, Africa, African, Group, Group"
"676",676,"24","24.    The representative of the European Union said that her delegation's understanding of the MC8 mandate was different from that of some other Members. Her delegation's view was that, in order to implement the MC8 mandate, the CTD should further explore the positive link between trade and development. This needed to be based on constructive exchanges on clearly identified topics, in line with the instruction from MC8 to carry out focused work. The proposals submitted in the context of the MC8 mandate that had previously been agreed to by the Committee responded to the requirement of being focused, and the European Union had engaged constructively in the discussions that had led to agreement. However, her delegation continued to have concerns with the proposals that remained under consideration, as they did not respond to this requirement. She indicated the European Union's openness to meet with the proponents in order to try to better understand the objectives underlying these proposals.                                         WT/COMTD/M/105                                                -6-","WTCOMTDM105.pdf","European, Union, Members, CTD, Committee, European, Union, European, Union"
"677",677,"25","25.   The representative of Canada indicated that her delegation continued to have concerns with the proposal contained in document WT/COMTD/W/208. Canada did not believe that the CTD had the authority to require other WTO bodies to report to it, nor did it have the authority to provide recommendations to the General Council on the work undertaken by other bodies. She also observed that attempts to separate out the development-related aspects of other Committees’ work would be challenging, and might trigger a theoretical debate about what constituted development. Additionally, such an approach could create a duplicative process – which would not be desirable in light of resource constraints – and might water down discussions through the absence of technical experts from the substantive Committees. In closing, she said that the end objectives of the proposal, and what exactly would be achieved, remained unclear to her delegation.","WTCOMTDM105.pdf","Canada, Canada, CTD, WTO, General, Council"
"678",678,"26","26.   The representative of the United States indicated that a sufficient number of years had passed for the two remaining proposals to have been fully considered by the Committee. The proponents needed to address the concerns raised by other Members – either by revising their proposals, or by dropping the proposals altogether. The sub-items concerning these proposals needed to be removed from the CTD's agenda until the proponents had something new to offer. The United States had repeatedly stated that there was no consensus for these proposals to remain on the agenda. It was not the case that there was any unfinished business to be addressed.","WTCOMTDM105.pdf","United, States, Committee, Members, CTD, United, States"
"679",679,"27","27.   The representative of India explained that the proponents of WT/COMTD/W/208 simply wished for the CTD to restart work that it had been doing in the past. He pointed out that, in 1996, the CTD Chairman had invited the Chairpersons of other WTO bodies to submit information on how provisions in favour of developing countries had been dealt with in their respective Committees, and that the Secretariat had prepared background documentation presenting the replies received in an analytical format. He requested the Secretariat to provide the references to the background documentation that had been prepared.","WTCOMTDM105.pdf","India, CTD, CTD, Chairman, WTO, Secretariat, Secretariat"
"680",680,"28","28.    A representative of the Development Division indicated that the Secretariat would look to find the information requested by India, and would be in touch with the Indian delegation in this regard.","WTCOMTDM105.pdf","Secretariat, India"
"681",681,"29","29.   The Chairman encouraged continued engagement among Members in order to try and make progress.","WTCOMTDM105.pdf","Chairman, Members"
"682",682,"3","3.    The representative of South Africa, on behalf of the African Group, indicated that she wished to make an intervention under ""Other Business"" concerning the 2018-2019 Aid-for-Trade Work Programme.","WTCOMTDM105.pdf","South, Africa, African, Group"
"683",683,"30","30.   The Committee took note of all interventions.       -     Operationalization of the CTD's Mandate: a Proposal to Deliver Outcomes based on the             MC8 Mandate – Proposal from China, Cuba, Ecuador, India and the African Group             (WT/COMTD/W/192)","WTCOMTDM105.pdf","Committee, CTD, China, Cuba, Ecuador, India, African, Group"
"684",684,"31","31.   The representative of India referred to the remaining proposal in document WT/COMTD/W/192, which was for the CTD to make a recommendation for the parties to RTAs to submit their notification and information requirements jointly. He said that the RTA TM provided for several notifications to be carried out by Members, party to RTAs. In order to avoid misunderstandings and to help ensure a timely consideration of RTAs, and hence the smooth operation of the RTA TM, it was important for the parties to submit their notification and information requirements jointly. Based on the suggestions by some Members, the proponents were continuing their consultations with their capitals with a view to submitting a revision of document WT/COMTD/W/192 so as to reflect only the remaining proposal. The matter of removing the other proposals from the document was being carefully considered. A particular concern in this regard related to the removal of the proposal calling for the Secretariat to update its document on the implementation of special and differential treatment (S&D) provisions in the WTO Agreements and Decisions, since there had been no update to the document since 2016. In closing, he expressed the proponents' willingness to engage in informal consultations with interested Members in order to make progress.","WTCOMTDM105.pdf","India, CTD, RTA, TM, Members, RTA, Members, Secretariat, WTO, Members"
"685",685,"32","32.   The representative of the United States said that his delegation always welcomed the opportunity to discuss the RTA TM in the CTD. With respect to the remaining proposal contained in document WT/COMTD/W/192, the United States had repeatedly indicated that this proposal                                         WT/COMTD/M/105                                                -7- suggested a diminishing of Members' substantive rights and obligations under the GATT, the GATS, and the Enabling Clause. In his delegation's view, there was no prospect for consensus on the proposal in either the CTD or the CRTA. The only outcome from the proposal would be to provide one Member with the right to prevent others from complying with their notification obligations, which would be prejudicial in the face of any dispute settlement proceedings regarding a particular RTA. The proponents had failed to address this concern. Finally, he noted that notification obligations were not embedded in the RTA TM, but rather in the GATT, the GATS and the Enabling Clause.","WTCOMTDM105.pdf","United, States, RTA, TM, CTD, United, States, Members, GATT, CTD, CRTA, Member, RTA, RTA, GATT, GATS"
"686",686,"33","33.      The representative of Canada welcomed the indication from India that the proponents were working towards submitting a revision to document WT/COMTD/W/192. She noted that India had observed in its intervention that the Secretariat paper on the implementation of S&D provisions in the WTO Agreements and Decisions had not been updated since 2016. In this regard, she recalled that the Committee had agreed that the report would be updated after two years, and her delegation was therefore expecting an update in 2018. She hoped that this would address India's concern. She also noted that Canada did not support the remaining proposal in document WT/COMTD/W/192. In her delegation's view, notifications of RTAs should remain the responsibility of individual Members, and a requirement for joint notifications risked exacerbating issues with regard to non-notified RTAs. It was also not clear how joint notifications would contribute to fulfilling the instructions from MC8 to fully operationalize the mandate of the CTD as a focal point for development work. Finally, she noted that, pursuant to paragraph 28 of the Nairobi Ministerial Declaration, the CRTA had been instructed to consider systemic issues arising from RTAs.","WTCOMTDM105.pdf","Canada, India, India, Secretariat, WTO, Committee, India, Canada, Members, CTD, Nairobi, CRTA"
"687",687,"34","34.   The representative of the European Union indicated her delegation's interest in seeing a revised version of document WT/COMTD/W/192. She noted that her delegation was expecting an update in 2018 to the Secretariat paper on the implementation of S&D provisions in the WTO Agreements and Decisions, and therefore did not believe that this matter should be a concern for the proponents. With regard to the remaining proposal in the document, she shared her delegation's view that this should be part of a wider discussion in the context of the implementation of paragraph 28 of the Nairobi Ministerial Declaration.","WTCOMTDM105.pdf","European, Union, Secretariat, WTO, Nairobi"
"688",688,"35","35.    The representative of India said that, while he agreed with the United States that notification obligations stemmed from the GATT, the GATS and the Enabling Clause, it was the RTA TM that laid out the procedures to consider the notified RTAs. His delegation's view was that systemic issues relating to RTAs – including those addressed in the remaining proposal contained in document WT/COMTD/W/192 – needed to be discussed in the Regular Session of the CTD. However, for RTAs notified under the Enabling Clause, the implementation of the RTA TM needed to take place in the CTD's Dedicated Session on RTAs. He requested that the present sub-item be maintained on the agenda.","WTCOMTDM105.pdf","India, United, States, GATT, GATS, RTA, CTD, RTA, TM, CTD"
"689",689,"36","36.   The Chairman encouraged continued engagement among Members in order to try and make progress.","WTCOMTDM105.pdf","Chairman, Members"
"690",690,"37","37.   The Committee took note of all interventions.","WTCOMTDM105.pdf","Committee"
"691",691,"38","38.    The Chairman said that he wished to share a few observations under the present sub-item, since this was the first time that it appeared on the CTD's agenda. He recalled that, at the last meeting, a number of concerns were raised – and specific requests were made – regarding the implementation of the RTA TM in the CTD, in particular in the context of the need for closer harmonization between the practices in the CTD and the CRTA. As was the case with past CTD Chairpersons, he believed that it was in Members' interests for the CTD and CRTA to maintain similar practices, to the extent possible, in the implementation of the Mechanism. Furthermore, as CTD Chairman, he believed that it was important for him to address the concerns that had been raised. Accordingly, along the lines of the requests made – and in line with what he had explained at the informal, open-ended meeting held on 21 March 2018 – notifications of RTAs under the Enabling Clause were specifically listed on the agenda of the present meeting. He noted that a                                         WT/COMTD/M/105                                                -8- similar practice had recently started in the CRTA. In addition, his report on the status of preparation factual presentations had been circulated as a Committee document, similar to what was done in the CRTA.","WTCOMTDM105.pdf","Chairman, CTD, RTA, TM, CTD, CTD, CRTA, Members, CTD, CRTA, CTD, Chairman, CRTA, Committee, CRTA"
"692",692,"39","39.    He also recalled another concern raised at the last CTD meeting, which was that, while CRTA document symbols allowed a tracking of all subsequent documentation relating to an individual RTA from the time of notification, this was not the case in the CTD. After discussing the matter with the Secretariat, it was his understanding that notifications in the CTD – which concerned not only RTAs, but also Generalized System of Preferences (GSP) schemes and other preferential trade arrangements (PTAs) – were circulated according to the document series which had been applied since 1995. A unique number for each RTA or PTA had then been assigned for subsequent documentation – for example, factual presentations or questions and replies documents. However, to address the concern raised, it was possible for the unique number to be henceforth reflected on the notification itself. Finally, he informed the Committee that he had recently met with the Chairman of the CRTA to discuss issues relating to the implementation of the RTA TM. He believed that this meeting had been useful for both Chairs, as it had allowed them to compare practices and procedures across the two Committees, with the participation of the respective Secretariats. It was felt that periodic meetings between the two Chairs – and continued regular meetings between the respective Secretariats – should take place on issues relating to the implementation of the RTA TM. From his perspective as CTD Chairman, he had taken away from the discussion the potential need for more regular consultations with the parties to RTAs notified under the Enabling Clause. In a number of cases, for example, the full set of data or information required for the preparation of the factual presentations had not as yet been submitted. He also believed that it might be worth following up on issues relating to the implementation reports due under paragraph 15 of the RTA TM, since the CTD had not received any as yet. It would be for his successor to consider how to take some of these issues forward.       (A)   Notifications received pursuant to Enabling Clause (Paragraph 4(a))             -     Notification of Regional Trade Agreement – Submitted by Argentina, Brazil,                   Chile, Mexico, Paraguay and Uruguay (WT/COMTD/N/53)             -     Agreement between India and Thailand (WT/COMTD/N/54)             -     Agreement between Mercosur and the Southern African Customs Union (SACU)                   (WT/COMTD/N/55)             -     Agreement between Mercosur and Egypt (WT/COMTD/N/56)             -     Agreement between Ecuador and El Salvador (WT/COMTD/N/57)","WTCOMTDM105.pdf","CRTA, CTD, Secretariat, CTD, GSP, RTA, PTA, Committee, Chairman, CRTA, RTA, RTA, CTD, Chairman, RTA, TM, CTD, Argentina, Brazil, Chile, Mexico, Paraguay, Uruguay, India, Thailand, Mercosur, Customs, Union, SACU, Mercosur, Egypt, Ecuador, El, Salvador"
"693",693,"4","4.    The representative of Chad, on behalf of the LDC Group, said that he also wished to make an intervention under ""Other Business"" concerning the Aid-for-Trade Work Programme.","WTCOMTDM105.pdf","Chad, LDC, Group"
"694",694,"40","40.  The Chairman said that the notifications listed under the present sub-item concerned firstly document WT/COMTD/N/53, submitted by Argentina, Brazil, Chile, Mexico, Paraguay and Uruguay. The other listed notifications were the agreement between India and Thailand circulated in document WT/COMTD/N/54; the agreement between MERCOSUR and SACU circulated in document WT/COMTD/N/55; the agreement between MERCOSUR and Egypt circulated in document WT/COMTD/N/56; and the agreement between Ecuador and El Salvador circulated in document WT/COMTD/N/57.","WTCOMTDM105.pdf","Chairman, Argentina, Brazil, Chile, Mexico, Paraguay, Uruguay, India, Thailand, MERCOSUR, SACU, MERCOSUR, Egypt, Ecuador, El, Salvador"
"695",695,"41","41.    The representative of the European Union requested clarification from the parties to the MERCOSUR-SACU agreement as to why they had notified this agreement under the Enabling Clause. She indicated in this regard that paragraph 2(c) of the Enabling Clause did not cover preferential non-tariff barriers, and could not justify the elimination of such barriers among the parties to customs unions. The view of her delegation was that customs unions needed to be notified under GATT Article XXIV. She added that the agreement went beyond preferential tariff concessions, and covered areas such as technical barriers to trade (TBT), sanitary and phytosanitary (SPS) measures and safeguards. Finally, she called on Members that had notified RTAs to cooperate with the Secretariat in the preparation of factual presentations.","WTCOMTDM105.pdf","European, Union, GATT, Members, Secretariat"
