"","X","paranum","paratext","doc","ents"
"4080",4080,"129","129.     Taxation on procurement of tangible goods across borders has led to consolidation of suppliers and created opportunities for good local suppliers in new markets. There are other effects of taxation on procurement of intangible goods across borders. Internet is a powerful delivery platform. Intellectual property will be distributed using the Internet, Intranet and Extranet but will be difficult to track. From the business perspective, they are efficient as travelling employees can have remote access to the company software for example. Companies can optimize according to their needs by managing access through corporate wide Intranet for example. In the services area, companies can                                                                                    WT/COMTD/M/40                                                                                           Page 29 buy services from people still located abroad as their services can be transferred digitally, instead of bringing skilled people to their offices. Companies will continue to optimize the use the Internet as a transaction, delivery and communication tool according to their needs, but will not necessarily exploit the Internet to avoid taxes. E-commerce challenges to taxation regimes","WTCOMTDM40.pdf",""
"4079",4079,"128","128.     The Internet creates a demand for new products and services. Tangible goods will become digitised and transformed into services. Instead of buying a pipeline, an oil company might in the future buy a ""guaranteed flow-through"" service. The service provider would, through digitised monitoring from anywhere in the world, ensure a satisfactory flow. Many of these kinds of services are today provided from the United States. However, it is possible that such service providers will move to developing countries with good infrastructure but lower costs in the near future.","WTCOMTDM40.pdf","United, States"
"4078",4078,"127","127.     The future ""executable Internet"" will be more interactive and create a conversation with the user rather than only providing answers as is the case with today's Internet. It will also be ""extended"" in that it will be able to link the digital world to the physical world. One example is using tags as sensors and through radio frequency identification (RFID) or global positioning system (GPS) make the supply chain more efficient by keeping track of trucks, their content, the traffic situation and the demands of different storage areas.","WTCOMTDM40.pdf",""
"4077",4077,"126","126.    Forrester expects that the next development in e-commerce is going to be driven by companies using the technology already acquired to increase productivity. That firms currently do not have the new resources to spend does not mean that they can not make productivity gains. Forrester forecasts that firms using net-based technologies to streamline procurement have the potential to add about 15 per cent productivity by 2012. It has to be noted that these productivity gains are not immediate. It will take at least five years before the productivity gains begin to become visible.","WTCOMTDM40.pdf","Forrester"
"4076",4076,"125","125.    The large majority of on-line trade is going to be business-to-business (including raw materials to manufacturing and manufactures to distribution) rather than business-to-consumer e-commerce. It will not only involve business-to-business trade in developed countries but also between developed and developing county companies and among developing country firms. Business- to-business e-commerce is shown to have taken off much faster than business-to-consumer trade. Reasons given include the diversity of consumers, geographical differences, and consumer concerns on security issues. Estimates suggest that over 90 per cent of e-commerce is business-to-business. Apart from business-to-business and business-to-consumer e-commerce, firms are also using e- commerce internally. E-business includes e-learning and e-collaboration where electronic contacts replace physical presence, always with the aim of reducing internal and external transaction costs and achieving better, quicker, safer and cost-efficient information flows. Even in ""physical"" activities such as building an oil field, information costs amount to 40 per cent of total costs.","WTCOMTDM40.pdf",""
"4075",4075,"124","124.    Even companies dealing in physical products such as oil and gas use e-commerce. In order to be competitive in a market where mergers and acquisitions are daily affairs, companies need to be global and use e-business. Globalisation of large business affects both developed and developing countries. It is becoming increasingly expensive to extract oil. It is therefore necessary to reduce costs to be competitive. One way is to reduce costs of extraction and refining. Another is to maximize the use of scarce and dispersed resources. New information and communication technologies (ICTs) are useful in that respect. Firms take advantage of the technical advances that ICTs provide and have completely different ways of transferring information than just a couple of years ago. They need to innovate with the use of modern technologies to lower transaction costs and improve market information to deal with intensified competition. ICTs are also used to identify best practices, to mitigate risks, and in training.","WTCOMTDM40.pdf","ICTs"
"4074",4074,"123","123.     Delegations heard that there was a drop in spending on e-commerce in late 2001 due to the overall economic downturn. The information technology (IT) boom is over and doing business using electronic means is business as usual for the private sector. However, the decrease in the spending on e-commerce is not a sign of a lack of interest in information technologies on the part of company executives. It is rather due to the limited availability of financial resources. The private sector experimented with information technologies in the 1995-2000 period, which led to the over-spending that created the IT ""bubble"". Firms currently tend to spend on internal information technology rather than on external e-commerce. Nevertheless, the private sector expects to increase technology spending over the next few years.         4          WT/COMTD/35.         5           The WTO Work Programme on Electronic Commerce, adopted by the General Council on 25 September 1998, is contained in document WT/L/274.        6          The report of the 1999 seminar can be found in document WT/COMTD/18.        7           The report of the 2001 seminar is an attachment (beginning on page 32) to document WT/COMTD/M/35. WT/COMTD/M/40 Page 28","WTCOMTDM40.pdf","WTO, Work, Programme, Electronic, Commerce, General, Council"
"4073",4073,"122","122.     As background, the Secretariat had provided a bibliography on revenue implications of e-commerce contained in document WT/COMTD/W/98. It includes articles, books and working papers published between 1997 and 2000, as well as the addresses of three Internet sites which offer interesting papers on e-commerce, taxation issues as well as other related material. The bibliography was intended to facilitate delegations' preparations for the seminar and deepening their understanding of the revenue implications of e-commerce. The private sector perspective","WTCOMTDM40.pdf","Secretariat"
"4072",4072,"121","121.     A seminar on electronic commerce (e-commerce) was held under the auspices of the Committee on Trade and Development (CTD) on 22 April 2002. This seminar was part of the Committee's Work Programme on Electronic Commerce4 under the overall WTO Work Programme on Electronic Commerce5. Three seminars on e-commerce have been organized under the auspices of the CTD. Their proceedings have fed into the regular work of on e-commerce in the CTD and participation has been open to WTO Members and Observers and international intergovernmental organizations with observer status in the CTD. The first seminar, held on 19 February 1999, provided delegations with a general introduction to e-commerce and development under the headings: ""Potential for Electronic Commerce for Businesses in Developing Countries"" and ""Infrastructure and Regulatory Issues at the Government Level"".6 The 14 June 2001 seminar provided an in depth analysis of what governments can do to facilitate the use of e-commerce for development.7 Delegations had requested that this year's seminar focus on the revenue implications of e-commerce. A general introduction to the topic with some recent trends in e-commerce, a description of the taxation-related issues at stake, the situation for developing countries and the WTO perspective were given during the morning session. In the afternoon, the speakers provided different country and private sector perspectives. (See programme annexed)","WTCOMTDM40.pdf","Committee, on, Trade, and, Development, Committee, 's, Work, Programme, WTO, Work, Programme, CTD, CTD, WTO, Members, CTD, Electronic, Commerce, for, Businesses, WTO"
"4071",4071,"120","120.    In conclusion it seems that e-commerce poses both challenges and opportunities to developed and developing country governments and companies alike. The direct effects on government revenue through tariff losses seem to be very small whereas the effects on the efficiency of an economy can be large.                                                                                   WT/COMTD/M/40                                                                                          Page 27                                              ANNEX II                          Seminar on ""Revenue Implications of E-commerce""                               WTO, Geneva, Monday, 22 April 2002                  Report by the Chairperson of the seminar, H.E. Mrs. Mary Whalen Introduction","WTCOMTDM40.pdf","WTO, Geneva, Chairperson, H.E., Mary, Whalen, Introduction"
"4070",4070,"12","12.     His fifth point was related to the Doha Development Agenda Training for Senior Policy Makers. To further consolidate the training component as part of the agreed TA activities, and to concretely respond to the need expressed by Members, the Technical Cooperation Division was elaborating on Annex I of the TA Plan. The Technical Cooperation Division had worked closely with Senior Management on that design.","WTCOMTDM40.pdf","Members, Technical, Cooperation, Division"
"4069",4069,"119","119.     Estimates suggest that up to 90 per cent of e-commerce is business to business. E-commerce helps reduce the cost of information flows which some companies estimate to 40 per cent of investment costs, and it can facilitate the harvesting of further benefits from existing systems. Companies will continue to optimize according to their needs, but will not necessarily exploit the Internet to avoid taxes.","WTCOMTDM40.pdf",""
"4068",4068,"118","118.     The afternoon session provided country and private sector experiences. There was agreement that e-commerce is business as usual apart from the poorer developing countries who need to concentrate on the build up of human and physical infrastructure. Electronic commerce can provide additional opportunities for development, especially for developing countries losing their comparative advantage in traditional economic sectors. Some speakers said that many developing countries stand to gain much more by maintaining an environment in which electronic commerce can flourish, rather than introducing new, cumbersome and restrictive measures to tax digital products and services and that they should not stand in the way for the development of e-commerce.","WTCOMTDM40.pdf",""
"4067",4067,"117","117.     There was also a presentation of issues related to the classification issue of whether digital deliveries fall under the GATT or the GATS framework. The classification issue is important because of the structural differences between GATT and GATS. The levels of benefits under GATT can differ significantly from those available under GATS in the short term. Questions that need to be considered in this context include:         1.      What are the implications of e-commerce for the promotion of economic                 development and what are the implications for development of erecting barriers to e-                 commerce?         2.      What are the implications for expanding trade and economic growth of legal                 uncertainty about how WTO agreements apply to e-business and e-trade?         3.      Transparency, legal certainty, predictability and spreading of economic growth                 equitably are what the trading system is all about.         4.      Does WTO risk falling behind as commercial players continue apace to adopt and                 employ the new advances in technology in commercial trade?","WTCOMTDM40.pdf","GATT, GATT, GATS, GATT, GATS, WTO, WTO"
"4066",4066,"116","116.    Electronic commerce poses both challenges and opportunities for developing countries. The challenges includes the potential tariff revenue losses which are higher in developing countries than in developed countries, although they are still very small in terms of overall government revenue. However, the potential tax revenue losses from value added taxes are significant in developed countries. Developing countries will be net e-commerce importers in the short to medium term. WT/COMTD/M/40 Page 26","WTCOMTDM40.pdf",""
"4065",4065,"115","115.    Considering 1999 figures, it is clear that the share of digitized products in world trade is extremely small. It constitute about one per cent of world exports and imports and about 0.4 per cent of developing country exports and imports. The shares of digitized product import revenue of total government revenue is only about 0.4 per cent in developed countries and 0.6 per cent in developing countries.","WTCOMTDM40.pdf",""
"4064",4064,"114","114.     It is not sales of tangible products carried out through electronic networks but rather sales of digital products that raise novel and difficult questions for the collection of consumption taxes. The implications of the technological changes for territorially based taxed systems are vast. First, there is the sheer increase in cross-boarder transactions. Second, the digitization of information creates difficulties in defining the source, origin and destination of both consumption and production. The principle challenge is to determine how to implement geographically limited tax systems in a technological environment that renders geographical borders essentially irrelevant. The difficulty of tracing transactions enhances the danger of increased tax avoidance and evasion. The most significant issues raised by the advent of e-commerce for income tax regimes are those relating to jurisdiction to tax and the characterization of income. The problems concerning the application of consumption taxes are generally recognized as having more immediacy than the issues concerning direct taxation.","WTCOMTDM40.pdf",""
"4063",4063,"113","113.     An overview of the problems raised by taxation of electronic commerce and of the initiatives that are currently being undertaken to resolve them was presented. Three technical features of the Internet and Intranet systems likely to have significant impact on the operations of tax systems are the lack of central control, the lack of central registration and the difficulty of tracing transactions.","WTCOMTDM40.pdf",""
"4062",4062,"112","112.     Delegations learned that there was a dramatic drop in firm's spending on information technologies in late 2001 due to the general economic situation but that the private sector expects to increase technology spending in the near future. E-commerce's next wave is productivity increases via the use of technologies. Firms must thus harness technology to drive productivity.","WTCOMTDM40.pdf",""
"4061",4061,"111","111.    A general introduction to the topic with some recent trends in e-commerce, a description of the taxation-related issues at stake, what the situation for developing countries looks like and the WTO perspective were given in the morning session. In the afternoon, the speakers provided different country and private sector experiences.","WTCOMTDM40.pdf","WTO"
"4060",4060,"110","110.    Upon the request by delegations and as part of the Committee on Trade and Development's Work Programme on Electronic Commerce, a seminar on the topic of ""Revenue Implications of E-commerce"" was held under the auspices of the Committee on Trade and Development on Monday, 22 April. In the absence of the Chairman of the Committee on Trade and Development, I had the pleasure to chair the seminar. A more extensive written report will be attached to the minutes of this meeting.","WTCOMTDM40.pdf","Committee, on, Trade, and, Development, 's, Work, Programme, Electronic, Commerce, Committee, on, Trade, and, Development, Chairman, Committee, on, Trade, and, Development"
"4059",4059,"11","11.     His fourth point concerned the training component in WTO TA Activities. Recently, some of the beneficiaries had been weighing the relative merits of WTO seminars and technical workshops, on the one hand, vis-à-vis more in-depth training, on the other. Members had recognized and accepted the indispensable value of WTO seminars and national technical workshops. All the seminars and workshops in the TA Plan had been requested by the beneficiary countries. However, beneficiary countries had also conveyed that they wished to see an increase and strengthening of the training component in WTO TA activities. The Secretariat was responding positively to that request. There was a strong and growing training component in WTO TA coming broadly from (a) the regular and short trade policy courses conducted by the Training Institute, in Geneva, listed in document WT/COMTD/W/89/Rev.1; and, (b) the training activities (mainly of two to three weeks duration) in the agreed TA Plan (WT/COMTD/W/95/Rev.3), which were held outside Geneva. The training component in the 2002 TA Plan totalled approximately 17 activities.","WTCOMTDM40.pdf","WTO, WTO, Members, WTO, WTO, Secretariat, WTO, Training, Institute, Geneva, Geneva"
"4058",4058,"109","109.    No other business was raised under this Agenda Item.                                                                                     WT/COMTD/M/40                                                                                            Page 25                                                ANNEX I                          Seminar on “Revenue Implications of E-commerce”                                    WTO, Geneva, 22 April 2002                                     Oral Report by the Chairperson","WTCOMTDM40.pdf","WTO, Geneva, Chairperson"
"4057",4057,"108","108.   The Chairman reminded delegations that the provisional date for the following formal meeting of the CTD was Monday, 1 July 2002.","WTCOMTDM40.pdf","Chairman, CTD"
"4056",4056,"107","107.  The Chairman said that although Ambassador Fuller left the chairmanship of the Sub- Committee, he would continue to be associated with its work.","WTCOMTDM40.pdf","Chairman, Ambassador, Fuller, Sub, -, Committee"
"4055",4055,"106","106.    Ambassador Simon Fuller of the United Kingdom said that it had been a great honour for him to serve as the Chairman of the Sub-Committee. The CTD had made the right choice when choosing his successor. There was a rule in the British House of Commons that in no circumstances whatsoever could previous speakers be accused of having been untruthful. However, some of the remarks regarding his own contribution to the work of the Sub-Committee over the past year came close to what Winston Churchill once described in an effort to get around that rule as ""terminologically inexact"". That there had been a solid body of achievements over the past year was due to his colleagues.","WTCOMTDM40.pdf","Ambassador, Simon, Fuller, United, Kingdom, Chairman, CTD, House, of, Commons, Winston, Churchill"
"4054",4054,"105","105.     The representative of Djibouti said that his delegation wished to thank Ambassador Fuller for all he had done for the LDCs, and in particular for his open mind and the easy and direct contacts he had had with delegations. His government had always played an important role when it came to supporting LDCs' development.","WTCOMTDM40.pdf","Djibouti, Ambassador, Fuller"
"4053",4053,"104","104.     The representative of Bangladesh said that during Ambassador Fuller's chairmanship of the Sub-Committee on LDCs, the delegation of Bangladesh had felt that Ambassador Fuller had supported and cooperated with them in conducting the business of the Sub-Committee. The WTO Work Programme on LDCs, instructed by Ministers of the Doha Ministerial Conference had been adopted under his chairmanship. That was a remarkable achievement. The hard work and sincere efforts of Ambassador Fuller had helped delegations to adopt the Work Programme.","WTCOMTDM40.pdf","Bangladesh, Ambassador, Fuller, Bangladesh, Ambassador, Fuller, WTO, Work, Programme, Doha, Ministerial, Conference, Ambassador, Fuller, Work, Programme"
"4052",4052,"103","103.     The representative of Sweden said that, on behalf of his ambassador who deeply regretted not to be able to attend the meeting, he wished to express gratitude to Members for electing him Chairman of the Sub-Committee on Least-Developed Countries. It was a great honour for his country Sweden and for him personally. The Government of Sweden was fully committed to supporting the efforts of LDCs to integrate into the multilateral trading system and the global economy. In that regard, the WTO had a significant role to play. LDC's integration required special consideration from other Members of LDCs' interests and concerns. It also required active commitment from LDCs in the work of the WTO. He wished to assure Members of the CTD of his deep personal commitment to the task of LDCs' integration process. The election was a great honour and a big responsibility, which he accepted. He believed that the effective execution of the role required of the Sub-Committee already was underway with the adoption of the WTO Work Programme for LDCs. He would attach priority and his full attention to the implementation of the Work Programme in the Sub-Committee. He recognized that there was substantive work to be done, including focussed attention on market access opportunities for LDCs; accessions; trade-related TA, including through the IF; and mainstreaming and following up on Ministerial Decisions in favour of LDCs. He counted and would rely on the support of the WTO Secretariat and all Members, in particular the LDCs, in moving that work forward. The CTD and the Sub-Committee were essential for making the WTO system as a whole respond to the interests of the LDCs. Finally, as part of the acceptance remarks, he paid tribute to Ambassador Fuller who had, over the last year, worked to achieve significant and concrete progress on LDCs' issues, in the Sub-Committee. He hoped to draw on his considerable experience.","WTCOMTDM40.pdf","Sweden, Members, Chairman, Sweden, Sweden, WTO, LDC, Members, WTO, Members, CTD, Sub-Committee, WTO, Work, Programme, Work, Programme, LDCs, WTO, Secretariat, Members, CTD, WTO, Ambassador, Fuller"
"4051",4051,"102","102.    The representative of Uganda said that, on behalf of the LDCs, he wished to reiterate their appreciation for the commendable work of Ambassador Fuller and the progress the LDCs had been able to make within the WTO during his chairmanship. He also looked forward to working with Ambassador Molander and ensured him of their full cooperation. The challenge he faced, contained in the Work Programme for the LDCs, was how to mainstream the programme of action into the WTO activities in order for the commitments entered into therein to be fully reflected. The LDC group ensured the incoming chairman of their support.         3             WT/COMTD/LDC/M/24 WT/COMTD/M/40 Page 24","WTCOMTDM40.pdf","Uganda, LDCs, Ambassador, Fuller, LDCs, WTO, Ambassador, Molander, Work, Programme, WTO, LDC, chairman"
"4050",4050,"101","101.     The Chairman said that the Sub-Committee on Least-Developed Countries had, over the past twelve months, been under the chairmanship of Ambassador Simon Fuller of the United Kingdom. The Chairman said that as chairman of the CTD, and as a representative of an LDC himself, he wished to express his deep appreciation to Ambassador Fuller. Ambassador Fuller had made a significant contribution to the Sub-Committee and the work of the Sub-Committee had, in turn, contributed to the process of integrating the LDCs into the multilateral trading system. The period of his chairmanship had been a distinctive one during which much was achieved. The Sub-Committee had agreed to the substantive contributions of the WTO deliverables to the thematic session on trade at the Third UN Conference on LDCs3 which was held in Brussels in May 2001. In the period of his stewardship, the Sub-Committee had lent its support to the LDCs in preparing for the ministerial meeting in Zanzibar as part of the overall preparatory process for the Doha Ministerial Conference. Above all, the Sub-Committee had appreciated Ambassador Fuller's leadership in the negotiations that led to the adoption of the WTO Work Programme for LDCs in February 2002. Ambassador Fuller's leadership and deep personal commitment had been a critical factor behind the concrete results achieved.      On behalf of the Sub-Committee he formally expressed appreciation for Ambassador Fuller's work. To carry forward the good work, the Sub-Committee was fortunate that Ambassador Molander of Sweden had agreed to take on the chairmanship and he welcomed his election as chairman.","WTCOMTDM40.pdf","Chairman, Ambassador, Simon, Fuller, United, Kingdom, Chairman, chairman, CTD, Ambassador, Fuller, Ambassador, Fuller, LDCs, WTO, UN, Conference, Brussels, LDCs, Zanzibar, Doha, Ministerial, Conference, Ambassador, WTO, Work, Programme, Ambassador, Fuller, Sub-Committee, Ambassador, Ambassador, Molander, Sweden, chairman"
"4049",4049,"100","100.    It was so decided.","WTCOMTDM40.pdf",""
"4048",4048,"10","10.     As a third point, he informed the Committee that the Technical Assistance Management Committee (TAMC) had established a LAN-based format for monitoring the rate of the implementation of the TA Plan, and harmonizing and institutionalising back-to-office reports. WTO back-to-office-reports would remain internal to the Secretariat, but Members would have the right to know the rate of implementation.","WTCOMTDM40.pdf","Committee, Technical, Assistance, Management, Committee, WTO, Secretariat, Members"
"4047",4047,"1","1.      The Chairman indicated that the draft agenda for the meeting was contained in airgram WTO/AIR/1758/Rev.1 of 19 April 2002.","WTCOMTDM40.pdf","Chairman"
"4046",4046,NA,"                                                                         RESTRICTED WORLD TRADE                                                              WT/COMTD/M/4                                                                          22 December 1995 ORGANIZATION                                                             (95-4123) Committee on Trade and Development Fourth Session                        NOTE ON THE MEETING OF 17 NOVEMBER 1995                                 Chairman: Mr. Haron Siraj (Malaysia)","WTCOMTDM4.pdf","Committee, Chairman, Haron, Siraj, Malaysia"
"4045",4045,"I","I.      Other Business","WTCOMTDM4.pdf",""
"4044",4044,"H","H.      Future Work Programme of the Committee on Trade and Development","WTCOMTDM4.pdf","Committee"
"4043",4043,"G","G.      Work of the Sub-Committee on Least-Developed Countries","WTCOMTDM4.pdf",""
"4042",4042,"F","F.      Annual Review of WTO Technical Cooperation Activities as they Relate to Developing         Country Members","WTCOMTDM4.pdf","F., Annual, Review, of, WTO, Members"
"4041",4041,"E","E.      Review of the Application of Special Provisions in the Multilateral Trade Agreements and         Related Ministerial Decisions in Favour of Developing Country Members, in particular         on the Least-Developed Country Members","WTCOMTDM4.pdf","Members, Members"
"4040",4040,"D","D.      Review of the Participation of Developing Country Members in the Multilateral         Trading System","WTCOMTDM4.pdf","Members"
"4039",4039,"C","C.      Consideration of Measures and Initiatives to Assist the Expansion of Trade and Investment         Opportunities of Developing Country Members, in particular on the Least-Developed         Country Members","WTCOMTDM4.pdf","Expansion, of, Trade, and, Investment, Opportunities, of, Developing, Country, Members, Members"
"4038",4038,"B","B.      Review of the Impact of the Results of the Uruguay Round on Developing Country         Members, in particular on the Least-Developed Country Members","WTCOMTDM4.pdf","Uruguay, Round, Members, Members"
"4037",4037,"A","A.       Adoption of Agenda","WTCOMTDM4.pdf",""
"4036",4036,"9","9.      The representative of Zambia endorsed the statement made by Bangladesh, on behalf of the LLDCs. Discussions on whether the Uruguay Round had worsened the position of least-developed countries was a priority neither for Zambia nor for other least-developed countries. The economic decline in least-developed countries had not been arrested because of the successful conclusion of the Uruguay Round as these countries faced structural problems. The share of LLDCs' exports in world trade had declined from 0.6 per cent in 1975 to less than 0.3 per cent in 1992. Out of the over 40 LLDCs, only two (Zambia and Bangladesh) had exports in excess of $1 billion. Their share in world imports was negligible; in 1992, it amounted to less than 0.7 per cent. Unless something was done at both the domestic and international level, the trend would continue. Political will to do something tangible for least-developed countries was needed. Despite assurances given by almost every major intergovernmental institution to assist African and other poorer countries, no new or serious initiatives had been proposed. LLDCs were aware that to be part of the mainstream, much had to be done by them. In the first place it would require the adoption of market-tested policies and fiscal discipline.                                                                             WT/COMTD/M/4                                                                             Page 3 Over the past decade they had adopted and continued to adopt autonomous trade liberalization measures. They accepted trade as an engine of growth and were committed to export-oriented development strategies. Referring to the ongoing discussion, he said LLDCs should be granted credit by their trading partners for autonomous liberalization measures. The argument that credit could be given only when the measures were bound in the WTO ignored the fact that very few LLDCs reversed trade liberalization measures. The best guarantee against any such reversal was the discipline of markets. He requested trading partners to take into account domestic pressures they faced; by not binding all of their autonomous trading liberalization measures, LLDCs were able to carry their constituencies with them and continue with their reform programmes. He called for an ad-hoc solution, until a permanent solution was found to the issue of ""credit and recognition"".","WTCOMTDM4.pdf","Zambia, Bangladesh, LLDCs, Uruguay, Round, Zambia, Uruguay, LLDCs, LLDCs, Zambia, Bangladesh, LLDCs, Page, LLDCs, WTO, LLDCs, LLDCs"
"4035",4035,"8","8.       The Chairman said that the issue of credit and recognition for autonomous trade liberalization measures had been on the agenda of the Second Session of the CTD but had not been discussed exhaustively. While he did not want to influence the outcome of the discussion, the Chairman pointed out that paragraph 8 of document WT/COMTD/W/4 called for long-term measures to deal with this issue. The representative of Mexico said his delegation was interested in continuing the debate on ""credit and recognition"" as Members had varying views and had proposed different solutions during the Uruguay Round. He hoped that a consensus could be reached at this Fourth Session of the CTD.","WTCOMTDM4.pdf","Chairman, CTD, Chairman, Mexico, Members, Uruguay, Round, CTD"
"4034",4034,"7","7.      The Chairman took note of the proposal and comments from Members. He suggested that the discussions continue under Agenda Item H, the future Work Programme of the CTD.","WTCOMTDM4.pdf","Chairman, Members, Work, Programme"
"4033",4033,"60","60.      The Chairman thanked Members for their active participation and for their confidence in him. He assured them that he had taken careful note of all proposals and comments. He confirmed that a Working Group would be established to give clear directions to the Secretariat on issues to be analyzed in the light of proposals made by India, Singapore and other Members; membership of the Group would be open-ended. The Chairman declared the meeting closed.","WTCOMTDM4.pdf","Chairman, Members, Working, Group, Secretariat, India, Singapore, Members, Group, Chairman"
"4032",4032,"6","6.      The representative of India stated that he was only asking the Secretariat to put together provisions which, prima facie, appear to confer legal rights on developing countries. It would be left to the CTD to decide on the status of such provisions.","WTCOMTDM4.pdf","India, Secretariat, CTD"
"4031",4031,"59","59.      The Chairman said Rule 36bis of the CTD's Rules of Procedure, required that ""After the last meeting of the year, a report to the General Council on the activities of the Committee on Trade and Development during the year shall be adopted"". He suggested that Members entrust him with the responsibility of preparing the draft report, which would include, among other things, the work programme for 1996. Before submission to the General Council, he would circulate a draft to Members for their comments. The CTD so agreed. The Committee also agreed to authorize the Chairman to make an oral report to the GATT CONTRACTING PARTIES on the activities of the CTD for this year.","WTCOMTDM4.pdf","Chairman, CTD, General, Council, Committee, on, Trade, and, Development, Members, General, Council, Members, CTD, Committee, Chairman, GATT, CTD"
"4030",4030,"58","58.      The representative of Peru, referring to the decision to establish a Working Group to examine issues raised by Members, thought it would be appropriate to discuss the participation of developing countries in the international trading system at the next meeting of the CTD in March 1996. According to the draft work programme, the issue would not come up for discussion until October 1996 and in his delegation's view, that was too late. The discussion of Item B could be brought forward in order for the Working Group to make a significant contribution to the work of the CTD. Peru was willing to participate in the Working Group. The Chairman assured Peru that his proposal would be taken into account. He reminded Members to submit their proposals to amend the draft work programme in writing to the Secretariat. The Committee took note of the comments made.                                                                            WT/COMTD/M/4                                                                            Page 15","WTCOMTDM4.pdf","Peru, Working, Group, Members, CTD, Working, Group, CTD, Peru, Working, Group, Chairman, Peru, Members, Secretariat, Committee"
"4029",4029,"57","57.      The representative of India recalled his delegation's proposal made at the Second Session, to include an item in the terms of reference of the CTD. Consultations were still in progress and his delegation wanted the matter to be included in the work programme for 1996. The Chairman said that as consultations were still going on, the Indian delegation could raise the matter next year under any appropriate item of the work programme.","WTCOMTDM4.pdf","India, Chairman"
"4028",4028,"56","56.     The Chairman then turned to the proposed work programme and invited preliminary comments from Members, and informed those who wished to propose amendments to the programme could do so in writing to the Secretariat. He would then thereafter hold consultations with Members on the proposed changes. He hoped to finalize the programme of work early and include it in the CTD's report to the General Council.","WTCOMTDM4.pdf","Chairman, Members, Secretariat, Members, CTD, General, Council"
"4027",4027,"55","55.       The Chairman then recalled that the CTD was responsible for the notification requirements of Article XVIII: A, C and D, Part IV and the Enabling Clause. The Secretariat had responded to a request made at the Second Session that relevant documents containing notification obligations relating to development issues and past decisions of the CTD on the subject be circulated to Members. These documents were available in the room. Suggesting that the CTD address the notification requirements at its first meeting in 1996, he hoped the discussion would clarify which notification obligations were relevant to the CTD, and whether there was the need to have standard formats for notifications.","WTCOMTDM4.pdf","Chairman, CTD, Secretariat, CTD, Members, CTD"
"4026",4026,"54","54.       The Chairman reminded Members that the terms of reference of the CTD required it ""to establish a programme of work which may be reviewed as necessary each year"". The draft work programme for 1996 basically followed the work programme of 1995, and included tentative dates for the meetings of the CTD in 1996. Regarding the two items of the 1995 work programme which were not included in the terms of reference of the CTD, i.e. review of the impact of the Uruguay Round on developing country Members and the issue of credit and recognition, he suggested that the proposed work programme for 1996 carry an explicit reference to the impact of the Uruguay Round. The issue of credit and recognition could, he thought, be discussed under ""Consideration of Measures and Initiatives to Assist the Expansion of Trade and Investment Opportunities of Developing Country Members, in particular on the Least-Developed Country Members""; it was not necessary for specific reference to be made to it in the programme of work.","WTCOMTDM4.pdf","Chairman, Members, CTD, CTD, CTD, Uruguay, Round, Members, Uruguay, Round, Expansion, of, Trade, and, Investment, Opportunities, of, Developing, Country, Members, Members"
"4025",4025,"53","53.      The representative of Norway thanked the Chairperson of the Sub-Committee for her accurate report on the meeting and said that the debate in the CTD had underscored the fact that the Sub- Committee had an important task to perform. He informed Members that his delegation was holding consultations with the Secretariat to develop guidelines for getting the best use out of the Fund. An interesting proposal made by the Secretariat was being studied in Oslo and Members would be informed as soon as a decision was taken. He encouraged contributions from other countries to the Trust Fund, WT/COMTD/M/4 Page 14 which could do much to increase and strengthen the participation of developing countries in the multilateral trading system. He welcomed the EC's initiative to hold regional seminars for the ACP countries. The Committee took note of the comments made.","WTCOMTDM4.pdf","Norway, Chairperson, CTD, Sub, -, Committee, Members, Secretariat, Secretariat, Oslo, Members, EC, ACP, Committee"
"4024",4024,"52","52.     The representative of Bangladesh thanked the Chairperson for her statement. He drew attention to the declining share of LLDCs in world trade and the drop in their GDP per capita and said that it was absolutely necessary that something be done for these countries. As the problems of LLDCs were within public knowledge, he did not think further elaboration was necessary.","WTCOMTDM4.pdf","Bangladesh, Chairperson, LLDCs, LLDCs"
